frame_00000.jpg,pike_push_down,349.1466,266.79633,-37.423717,354.6432,269.12967,-46.68224,356.50543,268.60663,-46.67202,357.98447,268.06998,-46.70038,350.45038,269.4194,-60.073402,349.4736,269.21573,-60.094437,348.31482,268.92172,-60.094322,362.60962,259.60123,-67.75903,349.1377,263.28302,-130.69325,350.23096,260.5653,-40.579227,345.4987,260.8425,-59.115356,374.3582,230.41351,-41.6597,330.3809,239.3031,-161.25049,387.24423,270.1138,-13.750463,329.80746,281.70413,-249.4352,402.25763,312.79852,-64.58116,338.27484,332.94916,-323.0879,412.0979,318.76526,-74.75108,345.39035,340.85104,-365.01306,407.132,320.87567,-97.80725,351.04883,337.4311,-348.89,402.87976,319.1279,-75.60899,351.54443,333.6068,-320.90765,306.88834,176.36098,51.58014,284.73932,174.65846,-51.45558,282.94492,234.31842,115.03002,257.97995,235.73068,20.957378,267.424,269.57178,233.55136,225.86111,279.74615,113.61858,262.17627,274.0039,243.16916,217.69035,285.94864,118.63585,282.58313,289.69043,207.5955,239.8476,299.40088,66.77809
frame_00001.jpg,pike_push_down,348.57516,266.50198,-44.226646,354.3673,269.20142,-52.883698,356.19113,268.8686,-52.87327,357.6679,268.54465,-52.90762,350.7648,269.15216,-67.16497,350.1013,268.87323,-67.1865,349.20447,268.57278,-67.18343,362.82782,260.58414,-71.039536,351.10767,263.0401,-137.98921,349.35275,260.61353,-46.18898,345.56042,260.522,-65.8951,374.91455,231.07634,-44.75777,331.94028,238.61755,-167.59677,386.8966,270.06583,-15.84437,330.22424,280.63553,-256.49298,401.9048,312.88504,-66.57314,340.5097,332.1847,-327.39163,412.32373,318.6881,-76.768814,346.51923,340.44626,-369.55478,407.35287,320.69724,-99.95342,351.56192,336.7168,-353.5971,403.25897,319.08862,-77.683655,352.16156,333.10522,-325.2735,307.63608,176.58551,52.21111,285.8156,174.74478,-52.081318,283.72437,234.46727,117.50926,257.7295,236.17668,19.944231,269.87616,270.835,237.68246,226.43195,280.76172,112.29633,263.4693,273.6731,247.5405,218.59668,287.13602,117.37651,287.81805,291.62448,212.31406,241.03883,299.5768,66.189224
frame_00002.jpg,pike_push_down,364.21506,285.06055,-34.130787,369.2596,287.42496,-38.94856,370.4623,286.9726,-38.96043,371.57324,286.47772,-38.98458,366.54996,287.44437,-52.280125,365.81558,286.96164,-52.316727,365.0201,286.4525,-52.333355,376.1261,278.54184,-45.04436,365.2307,280.08807,-106.65039,364.5199,279.12323,-32.42999,361.37415,279.09708,-50.566326,388.5641,244.2144,-11.482252,340.3578,254.00931,-127.20917,397.32803,272.29688,45.34205,319.92804,289.54205,-185.9035,403.45993,309.8708,25.808123,340.9702,332.0476,-231.79655,411.4126,317.89606,24.059172,346.99768,339.84326,-264.87775,408.5111,318.84018,1.9394035,355.35638,334.6797,-256.6553,403.0042,317.01334,16.645683,355.66992,331.44586,-231.30128,321.5889,187.51723,45.60503,298.76886,187.40594,-45.565323,292.9048,237.96465,99.0703,266.87598,239.57399,21.231602,267.33356,271.39282,196.79208,227.48482,280.69345,94.791374,261.46368,271.81927,204.67033,219.24232,284.3713,98.30884,281.03635,291.99496,179.80426,239.64816,300.37546,58.287807
frame_00003.jpg,pike_push_down,372.79742,307.24875,-47.854095,377.22638,311.6623,-54.928207,378.44385,311.69388,-54.96355,379.72144,311.56024,-55.003857,374.82547,312.06564,-64.79877,374.10184,312.13293,-64.84466,373.44385,312.12695,-64.865135,384.63763,306.9323,-63.021427,375.0008,307.4515,-108.2749,374.18445,302.3497,-46.210907,371.03015,302.40747,-59.661415,399.95306,275.32153,-15.364036,349.96585,281.02142,-119.08594,400.53906,289.9286,105.62275,313.77646,298.17468,-94.917816,405.90213,316.93558,165.61523,339.85687,331.1698,-44.03555,411.2989,320.64774,174.52254,345.09262,338.46967,-56.37877,409.32922,321.5896,157.20694,352.66434,337.08557,-61.04809,406.23767,321.5,160.90898,351.39832,333.30252,-45.16057,339.91895,214.41437,45.838474,316.43167,208.3764,-45.785973,307.09317,252.95744,138.55376,274.26172,250.91832,-2.9207277,272.6189,269.86264,265.40237,228.15106,280.91736,53.17312,269.77225,269.99738,277.98654,217.57977,282.58652,58.079777,277.003,285.64005,266.07916,235.4292,300.66266,30.212725
frame_00004.jpg,pike_push_down,345.77673,266.78467,-49.813725,352.74634,268.18817,-57.2858,354.47302,267.7521,-57.27481,356.09622,267.26767,-57.29651,349.113,267.99603,-71.9198,348.53317,267.46124,-71.94243,347.8471,266.93484,-71.938675,359.90726,258.34494,-70.49942,349.0759,260.39285,-139.15321,345.93323,260.31082,-49.99466,342.26605,260.40198,-70.19023,369.5193,229.88712,-40.118984,328.22873,239.13321,-169.42685,382.8879,271.3018,-6.8933115,329.01077,281.29327,-261.9714,400.9112,312.17374,-57.74887,339.2065,331.5204,-334.1504,410.22467,318.27686,-67.64264,345.77008,339.45026,-376.5699,406.7929,320.13,-91.16264,350.57654,336.79214,-361.22128,402.61243,319.29883,-68.948074,349.8346,333.6365,-332.1657,301.46558,172.60582,54.087032,279.03946,171.71388,-53.995743,278.20203,234.14444,107.11033,257.04993,234.57478,11.104902,265.99472,268.879,221.36542,227.33582,281.80444,104.07371,260.58286,273.85413,230.46808,221.80717,287.77722,109.11075,284.99362,290.20248,191.97374,242.57233,300.17145,55.122772
frame_00005.jpg,pike_push_down,348.40027,267.1392,-43.742428,354.99603,269.2539,-52.191727,356.77924,268.8997,-52.181362,358.31677,268.4949,-52.207794,351.36774,268.9054,-66.76128,350.7162,268.4555,-66.78001,349.93484,268.0033,-66.778366,363.06396,259.71417,-68.972115,351.41138,262.02026,-137.39429,349.23862,261.11853,-45.13198,345.40665,261.07242,-65.23489,374.57733,230.01762,-39.459023,331.22516,240.51604,-168.25781,385.6881,269.95132,-8.8035755,328.49988,282.0376,-255.64247,402.09863,312.88455,-63.99898,339.01636,332.8954,-323.33435,410.91986,318.67252,-74.51068,345.59036,340.09787,-365.71722,407.06903,320.38907,-98.67543,351.05798,336.84628,-349.8122,402.2641,319.30457,-75.65677,350.665,333.8365,-321.107,304.47412,174.25902,53.668434,282.1255,174.41196,-53.558117,279.42206,233.97536,116.01411,258.1965,235.2588,17.432955,266.14194,270.10062,234.63835,227.78368,281.84103,113.78005,260.7326,274.5674,244.29121,222.05011,287.32184,119.33746,285.16693,291.37656,207.15103,240.66052,299.25568,67.24881
frame_00006.jpg,pike_push_down,375.01758,302.82394,-30.61777,379.1546,306.52994,-35.500797,380.14865,306.4596,-35.539383,381.2662,306.3856,-35.58341,377.27313,306.8187,-47.76588,376.86917,306.8683,-47.81158,376.4264,306.95654,-47.830605,386.7241,302.15854,-39.782906,377.50024,303.54556,-96.009384,375.91577,298.23273,-28.05668,373.8371,298.48102,-44.694897,399.0047,269.98004,2.293574,356.24945,277.9242,-113.05188,394.4368,286.82568,110.44589,317.0785,295.37338,-101.031204,404.26117,315.38544,158.55501,339.89374,330.13144,-56.999603,410.47375,319.2695,165.80048,345.70032,338.68323,-71.77606,408.48758,320.54724,148.69078,351.49472,337.5924,-74.1589,405.48825,319.00433,153.33035,352.3907,332.3729,-57.640434,337.6137,208.07884,46.986183,315.73383,202.80005,-46.914543,304.0055,249.524,125.02343,275.39987,248.16273,2.7698543,272.6256,266.04956,238.47635,229.1199,278.07687,62.488182,269.47327,265.07306,249.33112,219.01166,279.2612,67.49872,280.1161,286.4398,237.67245,240.03105,300.19138,41.33114
frame_00007.jpg,pike_push_down,370.36963,288.17276,-32.637054,375.30975,290.32117,-36.525715,376.43155,289.9214,-36.56281,377.53412,289.46893,-36.59625,372.69717,290.42383,-50.799526,371.96365,290.05786,-50.838375,371.20407,289.6515,-50.86746,381.80475,282.50732,-40.188797,371.68958,284.14493,-105.54643,371.24982,283.06973,-29.767414,368.06085,283.00778,-49.074055,395.37125,252.044,-3.317883,346.24176,259.40448,-125.619514,396.42786,278.67664,69.014725,319.174,288.87018,-152.50346,400.79315,311.03732,60.34883,339.7196,328.82822,-156.3606,408.17206,317.3515,60.516167,345.80615,337.74353,-184.02284,404.9831,318.12305,39.087708,350.5268,335.3426,-180.02852,400.82425,315.9518,51.69957,349.4709,330.71204,-156.26884,323.87323,192.31711,47.833443,302.86188,191.65846,-47.78265,291.98132,239.10498,115.02469,271.13428,243.6131,12.456083,271.77618,265.45343,221.35684,228.10947,280.5986,81.0007,268.1533,268.03622,230.61902,217.33412,286.01755,85.14511,284.16354,289.39752,208.26093,242.24237,300.74387,46.763607
frame_00008.jpg,pike_push_down,346.77783,267.98013,-44.97316,353.49475,269.18683,-52.42978,355.24796,268.66666,-52.417442,356.67633,268.11603,-52.43967,349.78146,269.045,-66.568214,349.11493,268.54434,-66.592445,348.32,268.0413,-66.58641,360.5771,258.38086,-66.51,349.71677,260.96283,-132.74332,347.16434,261.5134,-45.743084,343.27405,261.66364,-65.227936,371.65298,228.53215,-37.453583,328.77905,238.9949,-162.20192,383.39838,269.24994,-7.8790293,328.47717,283.23236,-246.6391,402.16626,312.71198,-61.323425,338.9227,332.71933,-310.4442,411.76276,317.92725,-71.30054,345.40472,340.26086,-351.01962,407.16003,320.26935,-94.49688,350.69217,336.7156,-335.49106,403.29108,319.01498,-72.467,351.1606,333.30276,-308.17523,302.65677,172.72849,52.07263,280.1159,172.15002,-51.96533,275.98474,233.35452,101.84058,256.80707,235.05376,8.51688,264.20364,270.568,210.41397,225.17395,282.01205,95.96939,257.96332,275.14932,218.88596,218.33907,287.51773,100.309906,283.64294,290.45782,179.39679,240.8782,300.04764,45.954628
frame_00009.jpg,pike_push_up,369.8208,277.49414,-17.171482,374.4314,279.72202,-21.61438,375.71536,279.22726,-21.639471,377.02655,278.58676,-21.670103,371.58035,279.6215,-35.368683,370.73196,279.14554,-35.39805,369.81818,278.62857,-35.422646,381.20938,271.4605,-28.698378,369.71835,273.28806,-92.212746,370.58698,272.07,-15.813967,366.8901,271.92252,-34.57669,392.1791,239.58203,5.093183,343.97617,249.72183,-116.76715,396.21884,273.79935,71.54756,323.73203,284.83325,-155.76094,400.19473,308.69885,64.50523,339.2259,328.6578,-172.71872,409.26404,317.1119,65.400604,345.50372,337.93024,-201.11392,405.94183,317.3013,44.24393,350.0562,335.50333,-195.47937,400.96295,313.9708,56.038452,348.83755,331.44513,-172.22168,320.76923,186.78433,46.55422,298.04285,185.04361,-46.487335,296.94666,237.99107,117.167816,267.55078,237.04381,1.7378293,272.23398,268.27057,217.09055,228.09029,279.10248,57.633137,267.1295,271.50986,225.39151,220.09035,282.54556,59.89383,287.57077,291.09756,202.45956,240.49814,297.82193,18.139442
